inv_name,def_date,def_time,pac,meta_upload_date,p_ges,p_gues
wr04,06.03.20,06:30:00,0,20200306,0.0,0.0
wr04,06.03.20,06:35:00,0,20200306,36.87606,36.87606
wr04,06.03.20,06:40:00,15,20200306,55.31409000000001,55.31409000000001
wr04,06.03.20,06:45:00,11,20200306,36.9564,36.9564
wr04,06.03.20,06:50:00,0,20200306,36.9564,36.9564
wr04,06.03.20,06:55:00,0,20200306,36.9564,36.9564
wr04,06.03.20,07:00:00,0,20200306,36.9564,36.9564
wr04,06.03.20,07:05:00,29,20200306,73.9128,73.9128
wr04,06.03.20,07:10:00,38,20200306,73.9128,73.9128
wr04,06.03.20,07:15:00,56,20200306,92.19015000000002,92.19015000000002
wr04,06.03.20,07:20:00,64,20200306,110.8692,110.8692
wr04,06.03.20,07:25:00,55,20200306,92.39100000000002,92.39100000000002
wr04,06.03.20,07:30:00,90,20200306,129.3474,129.3474
wr04,06.03.20,07:35:00,133,20200306,184.78200000000004,184.78200000000004
wr04,06.03.20,07:40:00,242,20200306,304.8903,304.8903
wr04,06.03.20,07:45:00,491,20200306,547.47693,547.47693
wr04,06.03.20,07:50:00,533,20200306,603.15255,603.15255
wr04,06.03.20,07:55:00,574,20200306,649.5489,649.5489
wr04,06.03.20,08:00:00,587,20200306,649.5489,649.5489
wr04,06.03.20,08:05:00,567,20200306,640.26963,640.26963
wr04,06.03.20,08:10:00,597,20200306,660.2542050000001,660.2542050000001
wr04,06.03.20,08:15:00,631,20200306,697.451625,697.451625
wr04,06.03.20,08:20:00,805,20200306,872.25138,872.25138
wr04,06.03.20,08:25:00,1005,20200306,1085.67459,1085.67459
wr04,06.03.20,08:30:00,1214,20200306,1276.76328,1276.76328
wr04,06.03.20,08:35:00,885,20200306,943.292025,943.292025
wr04,06.03.20,08:40:00,814,20200306,870.44373,870.44373
wr04,06.03.20,08:45:00,975,20200306,1029.5571,1029.5571
wr04,06.03.20,08:50:00,1074,20200306,1141.87242,1141.87242
wr04,06.03.20,08:55:00,1071,20200306,1160.5916399999999,1160.5916399999999
wr04,06.03.20,09:00:00,1074,20200306,1148.761575,1148.761575
wr04,06.03.20,09:05:00,818,20200306,894.66624,894.66624
wr04,06.03.20,09:10:00,728,20200306,812.5386749999999,812.5386749999999
wr04,06.03.20,09:15:00,1070,20200306,1139.42205,1139.42205
wr04,06.03.20,09:20:00,1089,20200306,1160.5916399999999,1160.5916399999999
wr04,06.03.20,09:25:00,1044,20200306,1113.79359,1113.79359
wr04,06.03.20,09:30:00,1248,20200306,1310.3454,1310.3454
wr04,06.03.20,09:35:00,1671,20200306,1731.52785,1731.52785
wr04,06.03.20,09:40:00,1916,20200306,1973.9538,1973.9538
wr04,06.03.20,09:45:00,1436,20200306,1488.1779900000001,1488.1779900000001
wr04,06.03.20,09:50:00,1236,20200306,1300.98579,1300.98579
wr04,06.03.20,09:55:00,1576,20200306,1613.30754,1613.30754
wr04,06.03.20,10:00:00,1399,20200306,1475.76546,1475.76546
wr04,06.03.20,10:05:00,1895,20200306,1945.75446,1945.75446
wr04,06.03.20,10:10:00,1976,20200306,2039.0292000000002,2039.0292000000002
wr04,06.03.20,10:15:00,2105,20200306,2161.46736,2161.46736
wr04,06.03.20,10:20:00,2455,20200306,2493.27156,2493.27156
wr04,06.03.20,10:25:00,2764,20200306,2818.00584,2818.00584
wr04,06.03.20,10:30:00,2843,20200306,2913.20874,2913.20874
wr04,06.03.20,10:35:00,2996,20200306,3059.3472,3059.3472
wr04,06.03.20,10:40:00,2672,20200306,2782.09386,2782.09386
wr04,06.03.20,10:45:00,2196,20200306,2265.82902,2265.82902
wr04,06.03.20,10:50:00,2221,20200306,2313.4304700000002,2313.4304700000002
wr04,06.03.20,10:55:00,2988,20200306,3075.05367,3075.05367
wr04,06.03.20,11:00:00,3600,20200306,3785.94216,3785.94216
wr04,06.03.20,11:05:00,4945,20200306,5080.701599999999,5080.701599999999
wr04,06.03.20,11:10:00,4420,20200306,4588.77978,4588.77978
wr04,06.03.20,11:15:00,4029,20200306,4278.165255,4278.165255
wr04,06.03.20,11:20:00,3333,20200306,3504.51114,3504.51114
wr04,06.03.20,11:25:00,3474,20200306,3698.13054,3698.13054
wr04,06.03.20,11:30:00,3853,20200306,4124.093220000001,4124.093220000001
wr04,06.03.20,11:35:00,3286,20200306,3456.10629,3456.10629
wr04,06.03.20,11:40:00,3557,20200306,3843.34509,3843.34509
wr04,06.03.20,11:45:00,3737,20200306,4017.6025499999996,4017.6025499999996
wr04,06.03.20,11:50:00,4057,20200306,4327.393590000001,4327.393590000001
wr04,06.03.20,11:55:00,4175,20200306,4404.27897,4404.27897
wr04,06.03.20,12:00:00,3637,20200306,3861.01989,3861.01989
wr04,06.03.20,12:05:00,4061,20200306,4355.773695,4355.773695
wr04,06.03.20,12:10:00,4157,20200306,4471.222275,4471.222275
wr04,06.03.20,12:15:00,4321,20200306,4597.57701,4597.57701
wr04,06.03.20,12:20:00,3977,20200306,4275.45378,4275.45378
wr04,06.03.20,12:25:00,3517,20200306,3711.406725,3711.406725
wr04,06.03.20,12:30:00,3575,20200306,3789.336525,3789.336525
wr04,06.03.20,12:35:00,4181,20200306,4519.9284,4519.9284
wr04,06.03.20,12:40:00,4615,20200306,4851.571919999999,4851.571919999999
wr04,06.03.20,12:45:00,4631,20200306,4910.541480000001,4910.541480000001
wr04,06.03.20,12:50:00,4309,20200306,4655.421810000001,4655.421810000001
wr04,06.03.20,12:55:00,4024,20200306,4428.7425,4428.7425
wr04,06.03.20,13:00:00,4095,20200306,4507.4757,4507.4757
wr04,06.03.20,13:05:00,4219,20200306,4635.01545,4635.01545
wr04,06.03.20,13:10:00,5741,20200306,6153.72264,6153.72264
wr04,06.03.20,13:15:00,7417,20200306,8075.636205000001,8075.636205000001
wr01,05.03.20,00:00:00,0,20200305,0.0,0.0
wr01,05.03.20,00:05:00,0,20200305,0.0,0.0
wr01,05.03.20,00:10:00,0,20200305,0.0,0.0
wr01,05.03.20,00:15:00,0,20200305,0.0,0.0
wr01,05.03.20,00:20:00,0,20200305,0.0,0.0
wr01,05.03.20,00:25:00,0,20200305,0.0,0.0
wr01,05.03.20,00:30:00,0,20200305,0.0,0.0
wr01,05.03.20,00:35:00,0,20200305,0.0,0.0
wr01,05.03.20,00:40:00,0,20200305,0.0,0.0
wr01,05.03.20,00:45:00,0,20200305,0.0,0.0
wr01,05.03.20,00:50:00,0,20200305,0.0,0.0
wr01,05.03.20,00:55:00,0,20200305,0.0,0.0
wr01,05.03.20,01:00:00,0,20200305,0.0,0.0
wr01,05.03.20,01:05:00,0,20200305,0.0,0.0
wr01,05.03.20,01:10:00,0,20200305,0.0,0.0
wr01,05.03.20,01:15:00,0,20200305,0.0,0.0
wr01,05.03.20,01:20:00,0,20200305,0.0,0.0
wr01,05.03.20,01:25:00,0,20200305,0.0,0.0
wr01,05.03.20,01:30:00,0,20200305,0.0,0.0
wr01,05.03.20,01:35:00,0,20200305,0.0,0.0
wr01,05.03.20,01:40:00,0,20200305,0.0,0.0
wr01,05.03.20,01:45:00,0,20200305,0.0,0.0
wr01,05.03.20,01:50:00,0,20200305,0.0,0.0
wr01,05.03.20,01:55:00,0,20200305,0.0,0.0
wr01,05.03.20,02:00:00,0,20200305,0.0,0.0
wr01,05.03.20,02:05:00,0,20200305,0.0,0.0
wr01,05.03.20,02:10:00,0,20200305,0.0,0.0
wr01,05.03.20,02:15:00,0,20200305,0.0,0.0
wr01,05.03.20,02:20:00,0,20200305,0.0,0.0
wr01,05.03.20,02:25:00,0,20200305,0.0,0.0
wr01,05.03.20,02:30:00,0,20200305,0.0,0.0
wr01,05.03.20,02:35:00,0,20200305,0.0,0.0
wr01,05.03.20,02:40:00,0,20200305,0.0,0.0
wr01,05.03.20,02:45:00,0,20200305,0.0,0.0
wr01,05.03.20,02:50:00,0,20200305,0.0,0.0
wr01,05.03.20,02:55:00,0,20200305,0.0,0.0
wr01,05.03.20,03:00:00,0,20200305,0.0,0.0
wr01,05.03.20,03:05:00,0,20200305,0.0,0.0
wr01,05.03.20,03:10:00,0,20200305,0.0,0.0
wr01,05.03.20,03:15:00,0,20200305,0.0,0.0
wr01,05.03.20,03:20:00,0,20200305,0.0,0.0
wr01,05.03.20,03:25:00,0,20200305,0.0,0.0
wr01,05.03.20,03:30:00,0,20200305,0.0,0.0
wr01,05.03.20,03:35:00,0,20200305,0.0,0.0
wr01,05.03.20,03:40:00,0,20200305,0.0,0.0
wr01,05.03.20,03:45:00,0,20200305,0.0,0.0
wr01,05.03.20,03:50:00,0,20200305,0.0,0.0
wr01,05.03.20,03:55:00,0,20200305,0.0,0.0
wr01,05.03.20,04:00:00,0,20200305,0.0,0.0
wr01,05.03.20,04:05:00,0,20200305,0.0,0.0
wr01,05.03.20,04:10:00,0,20200305,0.0,0.0
wr01,05.03.20,04:15:00,0,20200305,0.0,0.0
wr01,05.03.20,04:20:00,0,20200305,0.0,0.0
wr01,05.03.20,04:25:00,0,20200305,0.0,0.0
wr01,05.03.20,04:30:00,0,20200305,0.0,0.0
wr01,05.03.20,04:35:00,0,20200305,0.0,0.0
wr01,05.03.20,04:40:00,0,20200305,0.0,0.0
wr01,05.03.20,04:45:00,0,20200305,0.0,0.0
wr01,05.03.20,04:50:00,0,20200305,0.0,0.0
wr01,05.03.20,04:55:00,0,20200305,0.0,0.0
wr01,05.03.20,05:00:00,0,20200305,0.0,0.0
wr01,05.03.20,05:05:00,0,20200305,0.0,0.0
wr01,05.03.20,05:10:00,0,20200305,0.0,0.0
wr01,05.03.20,05:15:00,0,20200305,0.0,0.0
wr01,05.03.20,05:20:00,0,20200305,0.0,0.0
wr01,05.03.20,05:25:00,0,20200305,0.0,0.0
wr01,05.03.20,05:30:00,0,20200305,0.0,0.0
wr01,05.03.20,05:35:00,0,20200305,0.0,0.0
wr01,05.03.20,05:40:00,0,20200305,0.0,0.0
wr01,05.03.20,05:45:00,0,20200305,0.0,0.0
wr01,05.03.20,05:50:00,0,20200305,0.0,0.0
wr01,05.03.20,05:55:00,0,20200305,0.0,0.0
wr01,05.03.20,06:00:00,0,20200305,0.0,0.0
wr01,05.03.20,06:05:00,0,20200305,0.0,0.0
wr01,05.03.20,06:10:00,0,20200305,0.0,0.0
wr01,05.03.20,06:15:00,0,20200305,0.0,0.0
wr01,05.03.20,06:20:00,0,20200305,0.0,0.0
wr01,05.03.20,06:25:00,0,20200305,9.128746666666666,9.128746666666666
wr01,05.03.20,06:30:00,20,20200305,54.772479999999995,54.772479999999995
wr01,05.03.20,06:35:00,74,20200305,155.18869333333333,155.18869333333333
wr01,05.03.20,06:40:00,119,20200305,237.34741333333332,237.34741333333332
wr01,05.03.20,06:45:00,181,20200305,384.26318,384.26318
wr01,05.03.20,06:50:00,239,20200305,531.831,531.831
wr01,05.03.20,06:55:00,302,20200305,678.543,678.543
wr01,05.03.20,07:00:00,365,20200305,843.5939999999999,843.5939999999999
wr01,05.03.20,07:05:00,425,20200305,1010.8864333333333,1010.8864333333333
wr01,05.03.20,07:10:00,501,20200305,1160.49192,1160.49192
wr01,05.03.20,07:15:00,633,20200305,1344.6969866666666,1344.6969866666666
wr01,05.03.20,07:20:00,804,20200305,1504.59269,1504.59269
wr01,05.03.20,07:25:00,943,20200305,1678.1203833333332,1678.1203833333332
wr01,05.03.20,07:30:00,1174,20200305,1839.76848,1839.76848
wr01,05.03.20,07:35:00,1582,20200305,2034.4879066666665,2034.4879066666665
wr01,05.03.20,07:40:00,1946,20200305,2230.4706866666666,2230.4706866666666
wr01,05.03.20,07:45:00,2349,20200305,2465.1691333333333,2465.1691333333333
wr01,05.03.20,07:50:00,2576,20200305,2714.762923333333,2714.762923333333
wr01,05.03.20,07:55:00,2804,20200305,2956.0022799999997,2956.0022799999997
wr01,05.03.20,08:00:00,3047,20200305,3224.077706666666,3224.077706666666
wr01,05.03.20,08:05:00,3269,20200305,3496.3303499999997,3496.3303499999997
wr01,05.03.20,08:10:00,3443,20200305,3760.2285599999996,3760.2285599999996
wr01,05.03.20,08:15:00,3615,20200305,4015.7112066666664,4015.7112066666664
wr01,05.03.20,08:20:00,3869,20200305,4290.938843333333,4290.938843333333
wr01,05.03.20,08:25:00,4053,20200305,4539.574929999999,4539.574929999999
wr01,05.03.20,08:30:00,4267,20200305,4780.529013333333,4780.529013333333
wr01,05.03.20,08:35:00,4513,20200305,5030.102426666666,5030.102426666666
wr01,05.03.20,08:40:00,4784,20200305,5342.761999999999,5342.761999999999
wr01,05.03.20,08:45:00,5048,20200305,5617.96926,5617.96926
wr01,05.03.20,08:50:00,5344,20200305,5912.208326666666,5912.208326666666
wr01,05.03.20,08:55:00,5575,20200305,6165.449539999999,6165.449539999999
wr01,05.03.20,09:00:00,5842,20200305,6435.7663999999995,6435.7663999999995
wr01,05.03.20,09:05:00,6090,20200305,6690.0671999999995,6690.0671999999995
wr01,05.03.20,09:10:00,6306,20200305,6934.016653333333,6934.016653333333
wr01,05.03.20,09:15:00,6520,20200305,7164.92504,7164.92504
wr01,05.03.20,09:20:00,6753,20200305,7455.903839999999,7455.903839999999
wr01,05.03.20,09:25:00,6977,20200305,7810.9468799999995,7810.9468799999995
wr01,05.03.20,09:30:00,7232,20200305,8113.683016666666,8113.683016666666
wr01,05.03.20,09:35:00,7446,20200305,8189.830619999998,8189.830619999998
wr01,05.03.20,09:40:00,7664,20200305,8397.794879999998,8397.794879999998
wr01,05.03.20,09:45:00,7878,20200305,8615.662199999999,8615.662199999999
wr01,05.03.20,09:50:00,8083,20200305,8841.782069999997,8841.782069999997
wr01,05.03.20,09:55:00,8232,20200305,9040.250803333332,9040.250803333332
wr01,05.03.20,10:00:00,8472,20200305,9238.719536666666,9238.719536666666
wr01,05.03.20,10:05:00,8620,20200305,9456.016309999999,9456.016309999999
wr01,05.03.20,10:10:00,8807,20200305,9664.775259999999,9664.775259999999
wr01,05.03.20,10:15:00,8975,20200305,9814.829033333333,9814.829033333333
wr01,05.03.20,10:20:00,9115,20200305,10005.269359999998,10005.269359999998
wr01,05.03.20,10:25:00,9204,20200305,10155.649159999999,10155.649159999999
wr01,05.03.20,10:30:00,9364,20200305,10378.957049999999,10378.957049999999
wr01,05.03.20,10:35:00,9480,20200305,10531.313386666665,10531.313386666665
wr01,05.03.20,10:40:00,9596,20200305,10610.945399999999,10610.945399999999
wr01,05.03.20,10:45:00,9709,20200305,10815.853159999999,10815.853159999999
wr01,05.03.20,10:50:00,9820,20200305,10927.252396666667,10927.252396666667
wr01,05.03.20,10:55:00,9929,20200305,11050.714619999999,11050.714619999999
wr01,05.03.20,11:00:00,9986,20200305,11152.190419999999,11152.190419999999
wr01,05.03.20,11:05:00,10067,20200305,11301.041969999998,11301.041969999998
wr01,05.03.20,11:10:00,10149,20200305,11436.118893333332,11436.118893333332
wr01,05.03.20,11:15:00,10235,20200305,11482.251666666665,11482.251666666665
wr01,05.03.20,11:20:00,10309,20200305,11556.25972,11556.25972
wr01,05.03.20,11:25:00,10367,20200305,11581.302643333333,11581.302643333333
wr01,05.03.20,11:30:00,10353,20200305,11678.76424,11678.76424
wr01,05.03.20,11:35:00,10451,20200305,11791.06005,11791.06005
wr01,05.03.20,11:40:00,10482,20200305,11852.31231,11852.31231
wr01,05.03.20,11:45:00,10580,20200305,11893.147149999999,11893.147149999999
wr01,05.03.20,11:50:00,10612,20200305,12002.121563333332,12002.121563333332
wr01,05.03.20,11:55:00,10615,20200305,12029.263283333332,12029.263283333332
wr01,05.03.20,12:00:00,10600,20200305,12073.704793333332,12073.704793333332
wr01,05.03.20,12:05:00,10674,20200305,12046.52232,12046.52232
wr01,05.03.20,12:10:00,10665,20200305,12008.947746666667,12008.947746666667
wr01,05.03.20,12:15:00,10686,20200305,12091.004583333333,12091.004583333333
wr01,05.03.20,12:20:00,10704,20200305,11974.81683,11974.81683
wr01,05.03.20,12:25:00,10720,20200305,11954.399409999998,11954.399409999998
wr01,05.03.20,12:30:00,10660,20200305,11974.63344,11974.63344
wr01,05.03.20,12:35:00,10644,20200305,11967.521983333332,11967.521983333332
wr01,05.03.20,12:40:00,10555,20200305,11926.361116666665,11926.361116666665
wr01,05.03.20,12:45:00,10561,20200305,11797.132296666665,11797.132296666665
wr01,05.03.20,12:50:00,10500,20200305,11758.9668,11758.9668
wr01,05.03.20,12:55:00,10406,20200305,11687.077919999998,11687.077919999998
wr01,05.03.20,13:00:00,10308,20200305,11676.319039999998,11676.319039999998
wr01,05.03.20,13:05:00,10192,20200305,11554.099793333333,11554.099793333333
wr01,05.03.20,13:10:00,10165,20200305,11522.984623333334,11522.984623333334
wr01,05.03.20,13:15:00,10065,20200305,11374.39797,11374.39797
wr01,05.03.20,13:20:00,10026,20200305,11228.236139999999,11228.236139999999
wr01,05.03.20,13:25:00,9917,20200305,11059.170936666666,11059.170936666666
wr01,05.03.20,13:30:00,9814,20200305,10925.927913333333,10925.927913333333
wr01,05.03.20,13:35:00,9626,20200305,10666.186543333333,10666.186543333333
wr01,05.03.20,13:40:00,9580,20200305,10534.003106666665,10534.003106666665
wr01,05.03.20,13:45:00,9397,20200305,10433.668399999999,10433.668399999999
wr01,05.03.20,13:50:00,9313,20200305,10321.209576666666,10321.209576666666
wr01,05.03.20,13:55:00,9173,20200305,10116.566713333332,10116.566713333332
wr01,05.03.20,14:00:00,9076,20200305,9983.588586666665,9983.588586666665
wr01,05.03.20,14:05:00,8938,20200305,9711.234059999999,9711.234059999999
wr01,05.03.20,14:10:00,8767,20200305,9508.282459999999,9508.282459999999
wr01,05.03.20,14:15:00,8566,20200305,9267.960053333332,9267.960053333332
wr01,05.03.20,14:20:00,8385,20200305,9035.50304,9035.50304
wr01,05.03.20,14:25:00,7966,20200305,8553.309599999999,8553.309599999999
wr01,05.03.20,14:30:00,7885,20200305,8442.35865,8442.35865
wr01,05.03.20,14:35:00,7649,20200305,8139.765149999998,8139.765149999998
wr01,05.03.20,14:40:00,7224,20200305,7695.96135,7695.96135
wr01,05.03.20,14:45:00,7352,20200305,7837.171649999999,7837.171649999999
wr01,05.03.20,14:50:00,7093,20200305,7494.232349999999,7494.232349999999
wr01,05.03.20,14:55:00,6734,20200305,7102.307543333332,7102.307543333332
wr01,05.03.20,15:00:00,6275,20200305,6553.237883333332,6553.237883333332
wr01,05.03.20,15:05:00,6339,20200305,6606.25797,6606.25797
wr01,05.03.20,15:10:00,6226,20200305,6556.437019999999,6556.437019999999
wr01,05.03.20,15:15:00,5999,20200305,6460.014633333333,6460.014633333333
wr01,05.03.20,15:20:00,5004,20200305,5410.55517,5410.55517
wr01,05.03.20,15:25:00,4517,20200305,4912.1011499999995,4912.1011499999995
wr01,05.03.20,15:30:00,4134,20200305,4457.090183333333,4457.090183333333
wr01,05.03.20,15:35:00,3884,20200305,4112.58188,4112.58188
wr01,05.03.20,15:40:00,4033,20200305,4270.378786666666,4270.378786666666
wr01,05.03.20,15:45:00,4120,20200305,4409.877446666666,4409.877446666666
wr01,05.03.20,15:50:00,3875,20200305,4154.51706,4154.51706
wr01,05.03.20,15:55:00,3580,20200305,3840.2273533333328,3840.2273533333328
wr01,05.03.20,16:00:00,3158,20200305,3403.7183999999997,3403.7183999999997
wr01,05.03.20,16:05:00,2409,20200305,2596.2726066666664,2596.2726066666664
wr01,05.03.20,16:10:00,1980,20200305,2118.8880599999998,2118.8880599999998
wr01,05.03.20,16:15:00,1654,20200305,1790.5995833333332,1790.5995833333332
wr01,05.03.20,16:20:00,1580,20200305,1696.3167466666664,1696.3167466666664
wr01,05.03.20,16:25:00,1560,20200305,1529.2280799999999,1529.2280799999999
wr01,05.03.20,16:30:00,1419,20200305,1404.1968533333331,1404.1968533333331
wr01,05.03.20,16:35:00,1109,20200305,1170.8840199999997,1170.8840199999997
wr01,05.03.20,16:40:00,929,20200305,1046.1176899999998,1046.1176899999998
wr01,05.03.20,16:45:00,738,20200305,831.42913,831.42913
wr01,05.03.20,16:50:00,630,20200305,716.74925,716.74925
wr01,05.03.20,16:55:00,565,20200305,638.93076,638.93076
wr01,05.03.20,17:00:00,515,20200305,589.9860066666666,589.9860066666666
wr01,05.03.20,17:05:00,501,20200305,570.9541999999999,570.9541999999999
wr01,05.03.20,17:10:00,484,20200305,561.4382966666666,561.4382966666666
wr01,05.03.20,17:15:00,434,20200305,504.34287666666654,504.34287666666654
wr01,05.03.20,17:20:00,299,20200305,370.32553999999993,370.32553999999993
wr01,05.03.20,17:25:00,239,20200305,294.3613266666666,294.3613266666666
wr01,05.03.20,17:30:00,211,20200305,275.3702733333333,275.3702733333333
wr01,05.03.20,17:35:00,136,20200305,189.91053333333332,189.91053333333332
wr01,05.03.20,17:40:00,63,20200305,104.22664999999999,104.22664999999999
wr01,05.03.20,17:45:00,14,20200305,47.27386666666666,47.27386666666666
wr01,05.03.20,17:50:00,0,20200305,9.454773333333332,9.454773333333332
wr01,05.03.20,17:55:00,0,20200305,0.0,0.0
wr01,05.03.20,18:00:00,0,20200305,0.0,0.0
wr01,05.03.20,18:05:00,0,20200305,0.0,0.0
wr01,05.03.20,18:10:00,0,20200305,0.0,0.0
wr01,05.03.20,18:15:00,0,20200305,0.0,0.0
wr01,05.03.20,18:20:00,0,20200305,0.0,0.0
wr01,05.03.20,18:25:00,0,20200305,0.0,0.0
wr01,05.03.20,18:30:00,0,20200305,0.0,0.0
wr01,05.03.20,18:35:00,0,20200305,0.0,0.0
wr01,05.03.20,18:40:00,0,20200305,0.0,0.0
wr01,05.03.20,18:45:00,0,20200305,0.0,0.0
wr01,05.03.20,18:50:00,0,20200305,0.0,0.0
wr01,05.03.20,18:55:00,0,20200305,0.0,0.0
wr01,05.03.20,19:00:00,0,20200305,0.0,0.0
wr01,05.03.20,19:05:00,0,20200305,0.0,0.0
wr01,05.03.20,19:10:00,0,20200305,0.0,0.0
wr01,05.03.20,19:15:00,0,20200305,0.0,0.0
wr01,05.03.20,19:20:00,0,20200305,0.0,0.0
wr01,05.03.20,19:25:00,0,20200305,0.0,0.0
wr01,05.03.20,19:30:00,0,20200305,0.0,0.0
wr01,05.03.20,19:35:00,0,20200305,0.0,0.0
wr01,05.03.20,19:40:00,0,20200305,0.0,0.0
wr01,05.03.20,19:45:00,0,20200305,0.0,0.0
wr01,05.03.20,19:50:00,0,20200305,0.0,0.0
wr01,05.03.20,19:55:00,0,20200305,0.0,0.0
wr01,05.03.20,20:00:00,0,20200305,0.0,0.0
wr01,05.03.20,20:05:00,0,20200305,0.0,0.0
wr01,05.03.20,20:10:00,0,20200305,0.0,0.0
wr01,05.03.20,20:15:00,0,20200305,0.0,0.0
wr01,05.03.20,20:20:00,0,20200305,0.0,0.0
wr01,05.03.20,20:25:00,0,20200305,0.0,0.0
wr01,05.03.20,20:30:00,0,20200305,0.0,0.0
wr01,05.03.20,20:35:00,0,20200305,0.0,0.0
wr01,05.03.20,20:40:00,0,20200305,0.0,0.0
wr01,05.03.20,20:45:00,0,20200305,0.0,0.0
wr01,05.03.20,20:50:00,0,20200305,0.0,0.0
wr01,05.03.20,20:55:00,0,20200305,0.0,0.0
wr01,05.03.20,21:00:00,0,20200305,0.0,0.0
wr01,05.03.20,21:05:00,0,20200305,0.0,0.0
wr01,05.03.20,21:10:00,0,20200305,0.0,0.0
wr01,05.03.20,21:15:00,0,20200305,0.0,0.0
wr01,05.03.20,21:20:00,0,20200305,0.0,0.0
wr01,05.03.20,21:25:00,0,20200305,0.0,0.0
wr01,05.03.20,21:30:00,0,20200305,0.0,0.0
wr01,05.03.20,21:35:00,0,20200305,0.0,0.0
wr01,05.03.20,21:40:00,0,20200305,0.0,0.0
wr01,05.03.20,21:45:00,0,20200305,0.0,0.0
wr01,05.03.20,21:50:00,0,20200305,0.0,0.0
wr01,05.03.20,21:55:00,0,20200305,0.0,0.0
wr01,05.03.20,22:00:00,0,20200305,0.0,0.0
wr01,05.03.20,22:05:00,0,20200305,0.0,0.0
wr01,05.03.20,22:10:00,0,20200305,0.0,0.0
wr01,05.03.20,22:15:00,0,20200305,0.0,0.0
wr01,05.03.20,22:20:00,0,20200305,0.0,0.0
wr01,05.03.20,22:25:00,0,20200305,0.0,0.0
wr01,05.03.20,22:30:00,0,20200305,0.0,0.0
wr01,05.03.20,22:35:00,0,20200305,0.0,0.0
wr01,05.03.20,22:40:00,0,20200305,0.0,0.0
wr01,05.03.20,22:45:00,0,20200305,0.0,0.0
wr01,05.03.20,22:50:00,0,20200305,0.0,0.0
wr01,05.03.20,22:55:00,0,20200305,0.0,0.0
wr01,05.03.20,23:00:00,0,20200305,0.0,0.0
wr01,05.03.20,23:05:00,0,20200305,0.0,0.0
wr01,05.03.20,23:10:00,0,20200305,0.0,0.0
wr01,05.03.20,23:15:00,0,20200305,0.0,0.0
wr01,05.03.20,23:20:00,0,20200305,0.0,0.0
wr01,05.03.20,23:25:00,0,20200305,0.0,0.0
wr01,05.03.20,23:30:00,0,20200305,0.0,0.0
wr01,05.03.20,23:35:00,0,20200305,0.0,0.0
wr01,05.03.20,23:40:00,0,20200305,0.0,0.0
wr01,05.03.20,23:45:00,0,20200305,0.0,0.0
wr01,05.03.20,23:50:00,0,20200305,0.0,0.0
wr01,05.03.20,23:55:00,0,20200305,0.0,0.0
wr02,05.03.20,00:00:00,0,20200305,0.0,0.0
wr02,05.03.20,00:05:00,0,20200305,0.0,0.0
wr02,05.03.20,00:10:00,0,20200305,0.0,0.0
wr02,05.03.20,00:15:00,0,20200305,0.0,0.0
wr02,05.03.20,00:20:00,0,20200305,0.0,0.0
wr02,05.03.20,00:25:00,0,20200305,0.0,0.0
wr02,05.03.20,00:30:00,0,20200305,0.0,0.0
wr02,05.03.20,00:35:00,0,20200305,0.0,0.0
wr02,05.03.20,00:40:00,0,20200305,0.0,0.0
wr02,05.03.20,00:45:00,0,20200305,0.0,0.0
wr02,05.03.20,00:50:00,0,20200305,0.0,0.0
wr02,05.03.20,00:55:00,0,20200305,0.0,0.0
wr02,05.03.20,01:00:00,0,20200305,0.0,0.0
wr02,05.03.20,01:05:00,0,20200305,0.0,0.0
wr02,05.03.20,01:10:00,0,20200305,0.0,0.0
wr02,05.03.20,01:15:00,0,20200305,0.0,0.0
wr02,05.03.20,01:20:00,0,20200305,0.0,0.0
wr02,05.03.20,01:25:00,0,20200305,0.0,0.0
wr02,05.03.20,01:30:00,0,20200305,0.0,0.0
wr02,05.03.20,01:35:00,0,20200305,0.0,0.0
wr02,05.03.20,01:40:00,0,20200305,0.0,0.0
wr02,05.03.20,01:45:00,0,20200305,0.0,0.0
wr02,05.03.20,01:50:00,0,20200305,0.0,0.0
wr02,05.03.20,01:55:00,0,20200305,0.0,0.0
wr02,05.03.20,02:00:00,0,20200305,0.0,0.0
wr02,05.03.20,02:05:00,0,20200305,0.0,0.0
wr02,05.03.20,02:10:00,0,20200305,0.0,0.0
wr02,05.03.20,02:15:00,0,20200305,0.0,0.0
wr02,05.03.20,02:20:00,0,20200305,0.0,0.0
wr02,05.03.20,02:25:00,0,20200305,0.0,0.0
wr02,05.03.20,02:30:00,0,20200305,0.0,0.0
wr02,05.03.20,02:35:00,0,20200305,0.0,0.0
wr02,05.03.20,02:40:00,0,20200305,0.0,0.0
wr02,05.03.20,02:45:00,0,20200305,0.0,0.0
wr02,05.03.20,02:50:00,0,20200305,0.0,0.0
wr02,05.03.20,02:55:00,0,20200305,0.0,0.0
wr02,05.03.20,03:00:00,0,20200305,0.0,0.0
wr02,05.03.20,03:05:00,0,20200305,0.0,0.0
wr02,05.03.20,03:10:00,0,20200305,0.0,0.0
wr02,05.03.20,03:15:00,0,20200305,0.0,0.0
wr02,05.03.20,03:20:00,0,20200305,0.0,0.0
wr02,05.03.20,03:25:00,0,20200305,0.0,0.0
wr02,05.03.20,03:30:00,0,20200305,0.0,0.0
